#band: central wavelength of the passband of the observation in nm
#time: time of the observation in days
#fluxcal: simulated observed flux (from SNANA)
#fluxcalerr: error of fluxcal
#processing: which processing was done to get the datapoint
band,time,fluxcal,fluxcalerr,processing
g,288.8479848484863,-0.2359515279730694,1.8025209718633373,gp
g,293.29180000000144,-0.26177492112792755,1.7926047999228367,gp
g,297.73561515151664,-0.2876328586845096,1.7820096408884194,gp
g,302.1794303030318,-0.3131549190345669,1.771079577118316,gp
g,306.623245454547,-0.337824188132969,1.7603483347752433,gp
g,311.06706060606217,-0.36094338322470554,1.7505825605870242,gp
g,315.5108757575773,-0.3815936375387881,1.7428123187372517,gp
g,319.9546909090925,-0.3985844996731855,1.738326919132295,gp
g,324.39850606060764,-0.4106546618774369,1.7383886814890062,gp
g,328.84232121212284,-0.41851445016734745,1.7424074847955953,gp
g,333.28613636363804,-0.42375907406459706,1.7488906318185806,gp
g,337.7299515151532,-0.4276909391527378,1.7565651729737195,gp
g,342.17376666666837,-0.431361572475482,1.7644212378990833,gp
g,346.61758181818357,-0.4356148857159211,1.771694730967155,gp
g,351.0613969696987,-0.44112165986321183,1.7778277305889714,gp
g,355.5052121212139,-0.44840634182451167,1.7824236347429496,gp
g,359.94902727272904,-0.45786699343758425,1.7852060842337123,gp
g,364.39284242424424,-0.4697890070529652,1.7859858880173838,gp
g,368.83665757575943,-0.4843529927299125,1.784637604577847,gp
g,373.28047272727457,-0.5016370440271513,1.7810862688065732,gp
g,377.72428787878977,-0.5216133965552571,1.7753043938549695,gp
g,382.1681030303049,-0.5441393002099908,1.7673194110338686,gp
g,386.6119181818201,-0.5689417266174667,1.7572318343849178,gp
g,391.0557333333353,-0.5955953219042054,1.7452443600242529,gp
g,395.49954848485044,-0.6234927852276688,1.7317014554206032,gp
g,399.94336363636563,-0.6518065988238119,1.7171371780529063,gp
g,404.38717878788077,-0.6794407482103489,1.7023250800858387,gp
g,408.83099393939597,-0.7049707432937411,1.688316811582306,gp
g,413.27480909091116,-0.72663614057343,1.6763934970006389,gp
g,417.7186242424263,-0.7437126866906261,1.6669106562413532,gp
g,422.1624393939415,-0.756469443003885,1.6593545081433307,gp
g,426.60625454545664,-0.7647146620805715,1.6536078991609025,gp
g,431.05006969697183,-0.7677158182892444,1.6501022303112158,gp
g,435.493884848487,-0.7641644247823176,1.6498476734265668,gp
g,439.9377000000022,-0.7521185728892553,1.6543780911613308,gp
r,0.0,0.22395315766334534,9.77137565612793,raw
r,2.9769999999989523,7.580191135406494,6.790064811706543,raw
r,3.9950000000026193,-0.3272717595100403,8.798439979553223,raw
r,5.990900000004331,-9.666796684265137,10.657629013061523,raw
r,5.994800000000396,-5.324977397918701,11.067241668701172,raw
r,7.970399999998335,-6.559276580810547,5.702763080596924,raw
r,7.970900000000256,-3.3348066806793213,5.691524982452393,raw
r,9.97910000000411,-0.9986313581466675,5.554495334625244,raw
r,12.851600000001781,3.1897289752960205,5.270130634307861,raw
r,31.959399999999732,-2.2843432426452637,6.2369842529296875,raw
r,34.905800000000454,2.2572834491729736,6.5115180015563965,raw
r,89.77219999999943,23.642562866210938,6.7168707847595215,raw
r,89.7847000000038,8.127043724060059,7.876269340515137,raw
r,94.76660000000265,15.92699909210205,4.789480686187744,raw
r,100.59939999999915,19.6747989654541,6.4322309494018555,raw
r,119.67339999999967,13.655294418334961,6.473593711853027,raw
r,119.74090000000433,10.72429084777832,6.679688930511475,raw
r,126.68050000000221,7.639705657958984,6.073842525482178,raw
r,131.65589999999793,7.590940952301025,5.285851955413818,raw
r,144.61469999999827,5.371641635894775,5.127749443054199,raw
r,155.61000000000058,6.4400529861450195,5.062983512878418,raw
r,333.96169999999984,8.324288368225098,6.2936835289001465,raw
r,359.88610000000335,2.2027904987335205,7.897584915161133,raw
r,372.974000000002,7.5080413818359375,9.360112190246582,raw
r,0.0,-1.0792777806569531,2.627730368348097,gp
r,3.7674141414141613,-1.0299153042865212,2.3123790356068876,gp
r,7.534828282828323,-0.9318792468587591,2.1272815249469437,gp
r,11.302242424242484,-0.7413692860309964,2.1026155583601556,gp
r,15.069656565656645,-0.4782048116740105,2.2080328866458223,gp
r,18.837070707070808,-0.15731750575455639,2.3779856637598895,gp
r,22.60448484848497,0.22674110106134515,2.561761256503945,gp
r,26.37189898989913,0.681532169521661,2.739304072625823,gp
r,30.13931313131329,1.2163377179941044,2.9137163387826672,gp
r,33.90672727272745,1.8415906943281133,3.1018623709987843,gp
r,37.674141414141616,2.554336675426174,3.3125832122656758,gp
r,41.44155555555577,3.3397095880729353,3.529814407422741,gp
r,45.20896969696994,4.184242875235728,3.7325238704863706,gp
r,48.976383838384095,5.075429646758016,3.904644205437557,gp
r,52.74379797979826,6.001276529297635,4.034829668270911,gp
r,56.51121212121242,6.949868673649696,4.1155404261937925,gp
r,60.27862626262658,7.908931372076112,4.142214490950957,gp
r,64.04604040404074,8.865379239120912,4.112732032308044,gp
r,67.8134545454549,9.804843656113796,4.0272183327577356,gp
r,71.58086868686907,10.711168764886219,3.8882128093600343,gp
r,75.34828282828323,11.565865713198864,3.7012678989091725,gp
r,79.11569696969738,12.347514093378985,3.47609450620148,gp
r,82.88311111111155,13.031098564232302,3.2283794690678667,gp
r,86.65052525252571,13.58726748894328,2.982155309497782,gp
r,90.41793939393988,13.981533773260908,2.771479673219252,gp
r,94.18535353535404,14.183868425237957,2.6287533406680175,gp
r,97.95276767676819,14.18520159386163,2.561356773467621,gp
r,101.72018181818235,13.989071449492144,2.548415778337471,gp
r,105.48759595959652,13.613482480156087,2.5578332986363814,gp
r,109.25501010101068,13.095988513294035,2.558265834500439,gp
r,113.02242424242483,12.47107411195626,2.5344565785224655,gp
r,116.789838383839,11.768539989168122,2.488985700852852,gp
r,120.55725252525316,11.014374493333733,2.4408190691569875,gp
r,124.32466666666733,10.236331925009658,2.410426915357467,gp
r,128.09208080808148,9.469467258090527,2.4043929719912978,gp
r,131.85949494949566,8.741263438711599,2.4279675697211434,gp
r,135.6269090909098,8.065672851851136,2.479112605970073,gp
r,139.39432323232396,7.446634714167315,2.547898944444164,gp
r,143.16173737373813,6.886294370279275,2.636377102893584,gp
r,146.92915151515228,6.386477942283597,2.761175757971621,gp
r,150.69656565656646,5.940537451052055,2.931381988160206,gp
r,154.4639797979806,5.535571220007274,3.1506920653403165,gp
r,158.23139393939476,5.15935259627623,3.42678880295412,gp
r,161.99880808080894,4.80716266244047,3.746154942871399,gp
r,165.7662222222231,4.478644677791792,4.084968417764705,gp
r,169.53363636363727,4.1733498460937986,4.425544611286342,gp
r,173.30105050505142,3.8907159279242274,4.7560454359439,gp
r,177.06846464646557,3.630100313170775,5.0690932363808185,gp
r,180.83587878787975,3.39080760770859,5.360461510548103,gp
r,184.6032929292939,3.172112518031505,5.6280724239604,gp
r,188.37070707070808,2.973278709021736,5.871282422222508,gp
r,192.13812121212223,2.7935742146901315,6.090385523856425,gp
r,195.90553535353638,2.6322838978546232,6.286269960378124,gp
r,199.67294949495056,2.4887193807976047,6.460180535146102,gp
r,203.4403636363647,2.3622268035728142,6.613553723512084,gp
r,207.20777777777886,2.2521927085861737,6.747903125431609,gp
r,210.97519191919304,2.1580482982463844,6.864740066283556,gp
r,214.7426060606072,2.079272265872193,6.965518925077574,gp
r,218.51002020202137,2.015392357747718,7.051599955150762,gp
r,222.27743434343552,1.9659857854048544,7.124224505325692,gp
r,226.04484848484967,1.9306785711148475,7.184499012294143,gp
r,229.81226262626384,1.9091438754703103,7.233385151414623,gp
r,233.579676767678,1.9010993231525486,7.271694253697079,gp
r,237.34709090909217,1.9063033108496739,7.300084619404894,gp
r,241.11450505050632,1.9245502491755813,7.319060748177772,gp
r,244.88191919192047,1.9556646576979313,7.328973805691845,gp
r,248.64933333333465,1.9994939981664392,7.33002288826549,gp
r,252.4167474747488,2.0559000950730186,7.3222568519394216,gp
r,256.18416161616295,2.124748954074766,7.305576659003265,gp
r,259.95157575757713,2.205898746828501,7.279738377837999,gp
r,263.7189898989913,2.2991856846265213,7.24435716585325,gp
r,267.48640404040543,2.4044074520238765,7.198912785945428,gp
r,271.2538181818196,2.5213038144622635,7.142757473033532,gp
r,275.0212323232338,2.6495339496807633,7.075127302855076,gp
r,278.7886464646479,2.7886499803006397,6.995158652520472,gp
r,282.5560606060621,2.93806610308759,6.901911925617479,gp
r,286.32347474747627,3.097022617582649,6.794405505449152,gp
r,290.09088888889045,3.2645440514272686,6.671663983322945,gp
r,293.85830303030457,3.439390459958561,6.532786199452764,gp
r,297.62571717171875,3.6200008414547655,6.377040678103086,gp
r,301.3931313131329,3.804427454438717,6.203998797558927,gp
r,305.16054545454705,3.9902596470668454,6.013719618144007,gp
r,308.9279595959612,4.174535607865624,5.807004548662241,gp
r,312.6953737373754,4.353640218558596,5.585744014485635,gp
r,316.4627878787895,4.523186929643689,5.353378945709449,gp
r,320.2302020202037,4.677881283416668,5.1154892306462685,gp
r,323.9976161616179,4.811363372407268,4.880481093394482,gp
r,327.765030303032,4.9160261381682275,4.66024100283334,gp
r,331.5324444444462,4.982805979770999,4.470408802177798,gp
r,335.29985858586036,5.001145631853685,4.3293261317668135,gp
r,339.06727272727454,4.969050358131466,4.242142810866024,gp
r,342.83468686868866,4.897910259819083,4.193892506661136,gp
r,346.60210101010284,4.798601600783625,4.1711709174160445,gp
r,350.369515151517,4.680546924181156,4.166252835027889,gp
r,354.13692929293114,4.551964245360348,4.178189470501007,gp
r,357.9043434343453,4.420089232592846,4.212752651056807,gp
r,361.6717575757595,4.291175578708272,4.280866831212997,gp
r,365.4391717171736,4.16566994423102,4.386617545094825,gp
r,369.2065858585878,4.0378772265178045,4.525736550162486,gp
r,372.974000000002,3.9011317472618208,4.6966147448899775,gp
i,0.0,1.9834753274917603,9.138608932495117,raw
i,0.003400000001420267,16.708415985107422,10.193681716918945,raw
i,2.9737999999997555,12.248042106628418,11.33263111114502,raw
i,7.967100000001665,23.601320266723633,7.972982883453369,raw
i,7.967499999998836,1.032822847366333,7.91727352142334,raw
i,9.976399999999558,-5.115004539489746,7.5018696784973145,raw
i,17.972099999999045,0.2959878742694855,11.224571228027344,raw
i,31.955699999998615,-11.238709449768066,7.651134967803955,raw
i,42.930599999999686,47.27275848388672,8.261731147766113,raw
i,81.79939999999624,94.09203338623047,19.740629196166992,raw
i,84.78989999999612,30.492477416992188,9.161633491516113,raw
i,86.85179999999673,49.831329345703125,11.749066352844238,raw
i,88.81049999999959,53.98184585571289,7.1610565185546875,raw
i,100.59500000000116,23.922035217285156,10.213871955871582,raw
i,103.76929999999993,43.70389175415039,9.425681114196777,raw
i,106.76120000000083,37.66809844970703,8.742688179016113,raw
i,110.71399999999994,32.295814514160156,9.642602920532227,raw
i,112.73709999999846,37.525028228759766,17.671886444091797,raw
i,112.73750000000291,26.42266082763672,23.214794158935547,raw
i,126.7126999999964,23.009876251220703,8.262781143188477,raw
i,133.66930000000139,27.972026824951172,8.862649917602539,raw
i,136.65610000000015,26.65375328063965,8.090271949768066,raw
i,141.62419999999838,17.600757598876953,14.28298282623291,raw
i,144.63620000000083,17.989776611328125,6.537421703338623,raw
i,155.6310999999987,22.484210968017578,7.2292680740356445,raw
i,293.9971000000005,-6.439230442047119,13.588395118713379,raw
i,372.99259999999776,9.44950008392334,13.028167724609375,raw
i,439.8419999999969,0.13728636503219604,13.426434516906738,raw
i,457.78250000000116,13.962321281433105,8.767714500427246,raw
i,458.6074000000008,-19.07424545288086,8.651638984680176,raw
i,0.0,9.547115461763257,5.274642626357169,gp
i,4.632397979797988,8.181970533437378,4.031430424018328,gp
i,9.264795959595975,4.82832388618973,3.9455312399278504,gp
i,13.897193939393963,0.6958865608325058,5.279541568564212,gp
i,18.52959191919195,-2.6090904493166955,6.4407522857535495,gp
i,23.161989898989937,-4.335345460276683,7.0475691956690385,gp
i,27.794387878787926,-2.9900847127812495,6.691708483489041,gp
i,32.426785858585916,3.4424842228490946,6.030248927273125,gp
i,37.0591838383839,15.655603474711583,6.164426688702927,gp
i,41.69158181818189,29.092782249919093,6.591903039714349,gp
i,46.323979797979874,38.753711013520636,8.279365041821427,gp
i,50.95637777777787,44.210742534790384,10.656961496569355,gp
i,55.58877575757585,47.10002511641686,12.597648537690288,gp
i,60.22117373737384,48.53587362080928,13.70292292549835,gp
i,64.85357171717183,49.22101866320135,13.847915882559182,gp
i,69.48596969696982,49.53503395072089,13.003997985040515,gp
i,74.1183676767678,49.58251249810176,11.207407337444556,gp
i,78.75076565656579,49.20576982674699,8.633051531403732,gp
i,83.38316363636378,47.99335540848589,5.913454278723856,gp
i,88.01556161616176,46.47000023656694,4.685851686158967,gp
i,92.64795959595975,43.66740836123761,5.4050468365245585,gp
i,97.28035757575775,40.01623829502188,5.652829780531207,gp
i,101.91275555555573,37.21107178154471,4.98434872530184,gp
i,106.54515353535372,35.24133598684859,4.639360134611805,gp
i,111.1775515151517,32.82890589654988,5.265242081915116,gp
i,115.80994949494969,30.28128310996205,6.381821378066546,gp
i,120.44234747474768,27.967303702950677,6.748768896595352,gp
i,125.07474545454566,26.21810464553927,6.06271818300383,gp
i,129.70714343434366,25.244449875292368,5.283068861423463,gp
i,134.33954141414165,24.347738999697402,4.685638184869566,gp
i,138.97193939393964,22.57704025278774,4.569894002963326,gp
i,143.60433737373762,20.72108590993768,4.632949135191892,gp
i,148.2367353535356,20.021576110308356,5.219805834633289,gp
i,152.8691333333336,20.03880467562768,5.711741484680307,gp
i,157.50153131313158,19.67074895561138,7.03915752185731,gp
i,162.13392929292957,18.461488652435442,9.885496275113967,gp
i,166.76632727272755,16.773737668212426,12.873445783543742,gp
i,171.39872525252554,14.887856754044233,15.46529270400914,gp
i,176.03112323232352,12.980812304368412,17.55605333121156,gp
i,180.6635212121215,11.158710004471827,19.17726939956487,gp
i,185.2959191919195,9.479847155974085,20.40124488047871,gp
i,189.9283171717175,7.970914943423032,21.30642528156751,gp
i,194.5607151515155,6.6382743716442665,21.964218446252996,gp
i,199.19311313131348,5.475708089915995,22.434552369144793,gp
i,203.82551111111147,4.469666835241789,22.76524639686078,gp
i,208.45790909090945,3.6027480351939123,22.993003867911206,gp
i,213.09030707070744,2.855938646613772,23.144967761432337,gp
i,217.72270505050543,2.2100048726242116,23.240310825100106,gp
i,222.3551030303034,1.646303442835714,23.291598430644633,gp
i,226.9875010101014,1.1472119647038552,23.305801087199452,gp
i,231.61989898989938,0.6963216679953355,23.284905053547522,gp
i,236.25229696969737,0.27849908500670983,23.226105296465754,gp
i,240.88469494949535,-0.12010004950686405,23.121584473672904,gp
i,245.51709292929334,-0.511993677953998,22.957899752654146,gp
i,250.14949090909133,-0.9082448281347427,22.715031912432607,gp
i,254.7818888888893,-1.3181669932332252,22.365220496382584,gp
i,259.4142868686873,-1.7487731306033625,21.871853990351187,gp
i,264.0466848484853,-2.2038512632322544,21.188986510464943,gp
i,268.6790828282833,-2.6825097046682633,20.26270232250881,gp
i,273.3114808080813,-3.176977968969026,19.037033467803283,gp
i,277.94387878787927,-3.669370195373805,17.47079745374442,gp
i,282.57627676767726,-4.127009103101037,15.581364661149017,gp
i,287.20867474747524,-4.495760125581456,13.555754029994983,gp
i,291.84107272727323,-4.690623976211895,11.997331499087869,gp
i,296.4734707070712,-4.591889450988951,12.058518223336046,gp
i,301.1058686868692,-4.203868732034543,13.661213424159707,gp
i,305.7382666666672,-3.6398873419609084,15.657062868149973,gp
i,310.3706646464652,-2.976437692380134,17.47522684798226,gp
i,315.00306262626316,-2.2599422867892565,18.93819662503582,gp
i,319.63546060606114,-1.5160587812341744,20.02374913557684,gp
i,324.26785858585913,-0.7564206213766345,20.75928693569856,gp
i,328.9002565656571,0.01639282750112022,21.179463680096983,gp
i,333.5326545454551,0.8050379986507553,21.309010833825262,gp
i,338.1650525252531,1.6142363680199274,21.155965207944497,gp
i,342.7974505050511,2.4478105115751494,20.709829092072127,gp
i,347.42984848484906,3.305504785068466,19.9432600102383,gp
i,352.06224646464705,4.179143429439697,18.818712043580017,gp
i,356.69464444444503,5.047607974483694,17.305601505735577,gp
i,361.327042424243,5.869992397252648,15.423353939235053,gp
i,365.959440404041,6.5761073010303015,13.35116682389151,gp
i,370.591838383839,7.05323643681106,11.683441453594401,gp
i,375.22423636363703,7.137395737329193,11.62981523688508,gp
i,379.856634343435,6.825650630219441,13.224514133963707,gp
i,384.489032323233,6.287409932733122,15.23803027117126,gp
i,389.121430303031,5.642395937648929,17.043387692731315,gp
i,393.753828282829,4.967181105738543,18.440650425284534,gp
i,398.38622626262696,4.308484182670962,19.3932628982094,gp
i,403.01862424242495,3.692569038993131,19.913758091888013,gp
i,407.65102222222293,3.1318032531337767,20.01938730304754,gp
i,412.2834202020209,2.6291429774975006,19.71580534049829,gp
i,416.9158181818189,2.181093802038166,18.994020442291028,gp
i,421.5482161616169,1.7795343223604803,17.83726355710921,gp
i,426.1806141414149,1.4126648581425825,16.24159280785731,gp
i,430.81301212121286,1.0652466511434775,14.263619510733097,gp
i,435.44541010101085,0.7182177692265317,12.12478028294105,gp
i,440.07780808080884,0.34770231986680655,10.38563515971141,gp
i,444.7102060606068,-0.08622187202897105,9.471049730698242,gp
i,449.3426040404048,-0.6667795629014036,8.40839148605029,gp
i,453.9750020202028,-1.503680318853281,6.714172131302173,gp
i,458.6074000000008,-2.7304759608624054,5.8984137962201615,gp
z,0.0,90.0162353515625,28.095073699951172,raw
z,5.819800000004761,14.392332077026367,23.391740798950195,raw
z,5.99210000000312,20.124156951904297,19.837627410888672,raw
z,9.99500000000262,-11.642191886901855,26.878847122192383,raw
z,30.944100000000617,1.0147613286972046,14.131953239440918,raw
z,34.83430000000226,-15.660994529724121,12.209115982055664,raw
z,35.97639999999956,10.135169982910156,22.098011016845703,raw
z,97.79809999999998,72.7320785522461,12.345276832580566,raw
z,101.81870000000345,70.53190612792969,15.011963844299316,raw
z,116.77739999999903,31.16805648803711,14.468782424926758,raw
z,119.76950000000215,26.597909927368164,16.254940032958984,raw
z,123.72179999999935,33.88497543334961,12.647991180419922,raw
z,146.6290999999983,52.806304931640625,10.976258277893066,raw
z,149.6640000000043,20.31488609313965,12.265007019042969,raw
z,154.62110000000393,23.703575134277344,20.637643814086914,raw
z,155.68790000000445,29.135753631591797,16.30963897705078,raw
z,162.63940000000002,27.15885353088379,16.53702163696289,raw
z,306.99090000000433,5.572749614715576,20.28763198852539,raw
z,387.80249999999796,19.686925888061523,17.947494506835938,raw
