mjd,fluxcal,flt,fluxcalerr,processing
57350.76909090909,56.78279846276632,g,15.679060527468195,gp
57351.31367676768,54.96700977079468,g,16.439185456896478,gp
57351.85826262626,53.14370554360505,g,17.102145607948,gp
57352.402848484846,51.32059970281133,g,17.66405892033397,gp
57352.947434343434,49.504740306003384,g,18.121997147073188,gp
57353.49202020202,47.702582386181824,g,18.473750655607184,gp
57354.0366060606,45.92005649768266,g,18.71766201823514,gp
57354.58119191919,44.16263337298601,g,18.852508611669258,gp
57355.12577777778,42.435385074677015,g,18.877421857034474,gp
57355.67036363636,40.743043006445895,g,18.79183538247227,gp
57356.21494949495,39.0900531312466,g,18.595457475264762,gp
57356.759535353536,37.480628728374846,g,18.28826541623999,gp
57357.30412121212,35.91880100725955,g,17.87052111464083,gp
57357.848707070705,34.4084678839322,g,17.342809246750623,gp
57358.39329292929,32.953441215523554,g,16.706101223675883,gp
57358.93787878788,31.557492777899697,g,15.96185130658893,gp
57359.48246464646,30.22439926514472,g,15.112135984144821,gp
57360.02705050505,28.957986581905168,g,14.15985615492217,gp
57360.57163636364,27.762173695476328,g,13.109037608819929,gp
57361.11622222222,26.641016310007167,g,11.965297611422065,gp
57361.66080808081,25.59875062329791,g,10.736615542004737,gp
57362.205393939395,24.639837425560216,g,9.434709582655929,gp
57362.749979797976,23.769006798999058,g,8.077737141572927,gp
57363.294565656564,22.99130367942286,g,6.696178533728171,gp
57363.83915151515,22.312134543250146,g,5.347075087096383,gp
57364.38373737374,21.737315487302265,g,4.15046315414133,gp
57364.92832323232,21.273121974396958,g,3.363486283292565,gp
57365.47290909091,20.925323523790084,g,3.330306241933141,gp
57366.0174949495,20.687494895735803,g,3.9095502852628643,gp
57366.56208080808,20.545039750864223,g,4.671336572425091,gp
57367.10666666667,20.483610992359143,g,5.374768173434252,gp
57367.651252525255,20.489177784821457,g,5.918579477031009,gp
57368.195838383836,20.54792689075194,g,6.2613582260713425,gp
57368.74042424242,20.646164707941328,g,6.3891150270742925,gp
57369.28501010101,20.770219486943866,g,6.304717354715107,gp
57369.82959595959,20.90634320759821,g,6.026778889322686,gp
57370.37418181818,21.04061259087976,g,5.595340611333939,gp
57370.91876767677,21.158828717159352,g,5.086422320444301,gp
57371.46335353536,21.24641471433308,g,4.637910152317787,gp
57372.00793939394,21.28831096899916,g,4.467945065205973,gp
57372.552525252526,21.270967510260732,g,4.783910827342083,gp
57373.097111111114,21.195327916145303,g,5.512001190285401,gp
57373.641696969695,21.068324249776836,g,6.45519548076533,gp
57374.18628282828,20.896287112959968,g,7.469336506454319,gp
57374.73086868687,20.684963427867572,g,8.467730410395868,gp
57375.27545454545,20.439559324871528,g,9.398958999913923,gp
57375.82004040404,20.164779691090622,g,10.231084296363827,gp
57376.36462626263,19.86486459466073,g,10.94312879878386,gp
57376.909212121216,19.543622783682437,g,11.520636799905546,gp
57377.4537979798,19.20446244407905,g,11.953291744348208,gp
57377.998383838385,18.850419386471295,g,12.2335804684926,gp
57378.54296969697,18.484182819098596,g,12.356019159464894,gp
57379.087555555554,18.108118851263306,g,12.316706121354883,gp
57379.63214141414,17.72429186006202,g,12.113089703993003,gp
57380.17672727273,17.334483842264348,g,11.743908521918112,gp
57380.72131313131,16.940211862400652,g,11.20931303862757,gp
57381.2658989899,16.542743698408316,g,10.511241659302684,gp
57381.81048484849,16.14311177670615,g,9.65424483657525,gp
57382.355070707075,15.742125479466802,g,8.647235179857617,gp
57382.899656565656,15.34038189834855,g,7.50741141451099,gp
57383.444242424244,14.93827510077676,g,6.269924121919303,gp
57383.98882828283,14.536003966953063,g,5.014347259418656,gp
57384.53341414141,14.133578648114394,g,3.9397062270387466,gp
57385.078,13.730825689351075,g,3.4969390598823646,gp
57327.124,26.19970025764295,i,6.449285570947162,gp
57327.87087878788,29.473129644759435,i,5.908721442800287,gp
57328.61775757576,33.041999476021005,i,5.800635229588604,gp
57329.364636363636,36.977089066418976,i,5.909377945761746,gp
57330.11151515152,41.35046184521384,i,6.113447601934348,gp
57330.858393939394,46.23572749541338,i,6.40345289126775,gp
57331.605272727276,51.70224618945166,i,6.833852212927188,gp
57332.35215151515,57.72526933274035,i,7.365881765331618,gp
57333.099030303034,64.20508243127122,i,7.884065535108783,gp
57333.84590909091,71.04136011401657,i,8.301421074173712,gp
57334.59278787879,78.13490886843883,i,8.564021830190724,gp
57335.33966666667,85.3872610705775,i,8.64672972493822,gp
57336.08654545455,92.70027085485998,i,8.550305629856693,gp
57336.833424242424,99.97571063300694,i,8.301736773464352,gp
57337.58030303031,107.11486707679325,i,7.957613527965532,gp
57338.32718181818,114.01813537351843,i,7.6083146783531435,gp
57339.074060606064,120.58461056235882,i,7.375358679531849,gp
57339.82093939394,126.72171115383604,i,7.363767431686611,gp
57340.56781818182,132.39328423956118,i,7.516777204360224,gp
57341.3146969697,137.58206763847687,i,7.724486174648549,gp
57342.06157575758,142.26848689525534,i,7.908391397563534,gp
57342.808454545455,146.43053221426072,i,8.034219972567048,gp
57343.55533333334,150.04365670349824,i,8.112452911655847,gp
57344.30221212121,153.08066681037124,i,8.1944537689149,gp
57345.049090909095,155.5116046202723,i,8.362872676057938,gp
57345.79596969697,157.30909384998685,i,8.698769892814907,gp
57346.54284848485,158.49240148863075,i,9.164275179298595,gp
57347.28972727273,159.10429489369224,i,9.660619721647729,gp
57348.03660606061,159.18500995862385,i,10.104059520528066,gp
57348.783484848485,158.77215733491795,i,10.433112130249803,gp
57349.53036363637,157.90086651447305,i,10.607602494226496,gp
57350.27724242424,156.60392220566254,i,10.606152748263979,gp
57351.024121212125,154.9118933970891,i,10.424662587223079,gp
57351.771,152.85325548393686,i,10.076660404636575,gp
57352.51787878788,150.4545058127575,i,9.595941815955701,gp
57353.26475757576,147.74027298381367,i,9.04164397999258,gp
57354.01163636364,144.73342023236836,i,8.504527301206084,gp
57354.758515151516,141.45514319575818,i,8.10845034856403,gp
57355.5053939394,137.92538680884425,i,7.990456974766064,gp
57356.25227272727,134.17765044797056,i,8.171153671371936,gp
57356.999151515156,130.26515935395392,i,8.510887963422016,gp
57357.74603030303,126.24158504857431,i,8.868303909958595,gp
57358.49290909091,122.15969271824501,i,9.136077426482581,gp
57359.23978787879,118.07155859249205,i,9.242332994821567,gp
57359.98666666667,114.0287848919047,i,9.143969016612136,gp
57360.73354545455,110.08271298003865,i,8.820662488359536,gp
57361.48042424243,106.2846353462504,i,8.272082925443744,gp
57362.227303030304,102.68600704522493,i,7.5193355359648875,gp
57362.97418181819,99.33865721478053,i,6.612945862612118,gp
57363.72106060606,96.29500129544131,i,5.653263226140032,gp
57364.467939393944,93.60825457448185,i,4.830948747710581,gp
57365.21481818182,91.33260960588738,i,4.4546405485644875,gp
57365.9616969697,89.49285761101764,i,4.700244610023392,gp
57366.70857575758,88.02930675750699,i,5.271806740592208,gp
57367.45545454546,86.8684709721268,i,5.862111368016408,gp
57368.202333333335,85.93770193568922,i,6.307530134488541,gp
57368.94921212122,85.16491447730814,i,6.545957912870983,gp
57369.69609090909,84.4783132830455,i,6.582009693164623,gp
57370.442969696975,83.80612013510888,i,6.478551101334362,gp
57371.18984848485,83.07630089927196,i,6.3627250199392,gp
57371.93672727273,82.21629147670086,i,6.424493223137348,gp
57372.68360606061,81.16027394490618,i,6.8478561537404605,gp
57373.43048484849,79.90554691242487,i,7.58375976095174,gp
57374.177363636365,78.48072970818161,i,8.465648121857386,gp
57374.92424242425,76.91374292459325,i,9.357061297992237,gp
57375.67112121212,75.2316722633357,i,10.163183618242234,gp
57376.418000000005,73.46087828471597,i,10.82113160402296,gp
57377.16487878788,71.62710379758549,i,11.289714493771141,gp
57377.91175757576,69.75557920444882,i,11.542642411875866,gp
57378.65863636364,67.87112611183097,i,11.564614942332708,gp
57379.40551515152,65.99825951016886,i,11.349353137428226,gp
57380.152393939396,64.16128882456395,i,10.89904985305563,gp
57380.89927272728,62.38441813345642,i,10.22518793017702,gp
57381.64615151515,60.69184585091628,i,9.351263855938583,gp
57382.393030303036,59.107864165517555,i,8.31899822448621,gp
57383.13990909091,57.656958528878135,i,7.201754528260637,gp
57383.88678787879,56.363907485807005,i,6.132119967714913,gp
57384.63366666667,55.2538831395274,i,5.344029756905642,gp
57385.38054545455,54.35182135252174,i,5.1540497350127845,gp
57386.127424242426,53.65477318201772,i,5.599128492891638,gp
57386.87430303031,53.12335232825791,i,6.345352088940103,gp
57387.621181818184,52.71613423281897,i,7.115763537083132,gp
57388.368060606066,52.391975415232,i,7.7578124295329145,gp
57389.11493939394,52.10985703170175,i,8.198391940445674,gp
57389.861818181824,51.82872860622521,i,8.409686775571801,gp
57390.6086969697,51.50735148544612,i,8.39386720906969,gp
57391.35557575758,51.104141567445765,i,8.178734299069738,gp
57392.10245454546,50.57701085275008,i,7.819720296312032,gp
57392.84933333334,49.883207362401805,i,7.405374985330891,gp
57393.596212121214,48.979152963753734,i,7.060227794113287,gp
57394.3430909091,47.82123516801059,i,6.926677308704936,gp
57395.08996969697,46.402375397878245,i,7.021724779290277,gp
57395.836848484854,44.76356545705346,i,7.199005724468774,gp
57396.58372727273,42.948101337085404,i,7.321342363470431,gp
57397.33060606061,40.998435976429846,i,7.296656215271191,gp
57398.07748484849,38.95634891722504,i,7.083305680091741,gp
57398.82436363637,36.8631138710667,i,6.6963970195251115,gp
57399.571242424245,34.75966468407252,i,6.230123107246204,gp
57400.31812121213,32.68676018494463,i,5.900498813189266,gp
57401.065,30.685148399572725,i,6.056637938407903,gp
57331.166,33.58009930845871,r,6.150466574670391,gp
57331.80113131313,37.85948453263717,r,6.168168209791299,gp
57332.43626262626,42.411234034355374,r,6.741823741070873,gp
57333.07139393939,47.20530791704604,r,7.4861462266891605,gp
57333.70652525252,52.21247008226143,r,8.161097548904081,gp
57334.34165656565,57.40415108431287,r,8.647739822168688,gp
57334.97678787878,62.752312806004284,r,8.894918490673305,gp
57335.61191919191,68.2293145249348,r,8.889665622280685,gp
57336.24705050505,73.80777994656773,r,8.645185445685,gp
57336.88218181818,79.46046477935437,r,8.198748957310016,gp
57337.51731313131,85.16012443021668,r,7.616420544321622,gp
57338.152444444444,90.87938139801219,r,7.003206701975523,gp
57338.787575757575,96.59059194137666,r,6.512075257164535,gp
57339.422707070706,102.26548339421788,r,6.3233964939903835,gp
57340.05783838384,107.86666582804156,r,6.461626504020693,gp
57340.69296969697,113.34505992864732,r,6.748926881298642,gp
57341.3281010101,118.64993793927056,r,7.021815237845471,gp
57341.96323232323,123.72941408694501,r,7.17691807854189,gp
57342.59836363636,128.53021417060475,r,7.169378540492445,gp
57343.23349494949,132.99744047333715,r,7.007145651511913,gp
57343.86862626262,137.0743312666726,r,6.753373308830715,gp
57344.50375757575,140.70201416206757,r,6.53521593091412,gp
57345.13888888889,143.8192525454269,r,6.540144130551849,gp
57345.77402020202,146.3723686936167,r,6.934423049513383,gp
57346.40915151515,148.37197162153916,r,7.640751579670476,gp
57347.04428282828,149.85302135662235,r,8.485604623021983,gp
57347.679414141414,150.84786544522348,r,9.331838184425248,gp
57348.314545454545,151.38628645095426,r,10.087067902011404,gp
57348.949676767676,151.49561783822733,r,10.692663741761264,gp
57349.58480808081,151.2008518445839,r,11.113221874428568,gp
57350.21993939394,150.5247396655472,r,11.330038625692001,gp
57350.85507070707,149.4878842539487,r,11.337875930790618,gp
57351.4902020202,148.10882601511526,r,11.144131559501238,gp
57352.12533333333,146.40412165973234,r,10.770045929959046,gp
57352.76046464646,144.38841645636325,r,10.254037801013071,gp
57353.39559595959,142.07451010769748,r,9.657388894469937,gp
57354.03072727273,139.4734164563165,r,9.071506016665445,gp
57354.66585858586,136.59441720851262,r,8.621849372114195,gp
57355.30098989899,133.4451219795996,r,8.454909319916196,gp
57355.93612121212,130.04175420827733,r,8.645319002781333,gp
57356.57125252525,126.42788730956121,r,9.077746008904137,gp
57357.206383838384,122.65077687702907,r,9.603143650731434,gp
57357.841515151515,118.75650882543815,r,10.100234847994988,gp
57358.476646464645,114.79020025752698,r,10.482629739764318,gp
57359.111777777776,110.7961969055442,r,10.69283822767584,gp
57359.74690909091,106.81826775824425,r,10.694753586950327,gp
57360.38204040404,102.89979747828608,r,10.468167535622655,gp
57361.01717171717,99.08397720704693,r,10.005655351148441,gp
57361.6523030303,95.41399434893361,r,9.311626533876128,gp
57362.28743434343,91.9332219252857,r,8.403827250670707,gp
57362.92256565657,88.68540808390259,r,7.318938791725691,gp
57363.5576969697,85.71486635245208,r,6.127372477254889,gp
57364.19282828283,83.06666722407925,r,4.970792109707956,gp
57364.82795959596,80.78683166707725,r,4.139164353457458,gp
57365.46309090909,78.91936151841628,r,4.054696966434867,gp
57366.09822222222,77.44759309996584,r,4.659950446225044,gp
57366.733353535354,76.29961898530308,r,5.4784592144467,gp
57367.368484848485,75.40245469934081,r,6.211010759077023,gp
57368.003616161615,74.68381638408545,r,6.723041760129916,gp
57368.638747474746,74.07183339338383,r,6.960222477494441,gp
57369.27387878788,73.49476182798446,r,6.912149962195682,gp
57369.90901010101,72.88069814853674,r,6.604546099606796,gp
57370.54414141414,72.15729200440865,r,6.1095730760756,gp
57371.17927272727,71.2514574133242,r,5.5756822384107485,gp
57371.81440404041,70.08908142233531,r,5.267662048376878,gp
57372.44953535354,68.59769291316854,r,5.517506131583559,gp
57373.08466666667,66.76354495768135,r,6.347492699120644,gp
57373.7197979798,64.6275021456193,r,7.487542135485242,gp
57374.35492929293,62.2310928962803,r,8.719316693146075,gp
57374.99006060606,59.61453536892577,r,9.910718954013678,gp
57375.62519191919,56.816909108081575,r,10.98394619159841,gp
57376.26032323232,53.87632299706354,r,11.891034501929386,gp
57376.895454545454,50.830080036661855,r,12.600977830964887,gp
57377.530585858585,47.71483945873058,r,13.093278051145592,gp
57378.165717171716,44.566776675623714,r,13.354649114863514,gp
57378.80084848485,41.42174156178885,r,13.377308439911262,gp
57379.43597979798,38.3154155571018,r,13.158148675506622,gp
57380.07111111111,35.2834680800774,r,12.698497561001233,gp
57380.70624242425,32.36171273542385,r,12.004413259247185,gp
57381.34137373738,29.586263801480072,r,11.087688379507954,gp
57381.97650505051,26.99369348067421,r,9.968121794240046,gp
57382.61163636364,24.621190401347462,r,8.678545274519232,gp
57383.24676767677,22.506719860483997,r,7.27667007702223,gp
57383.8818989899,20.68918630127547,r,5.875140153185898,gp
57384.51703030303,19.208598526504204,r,4.715135544276761,gp
57385.15216161616,18.106216576594477,r,4.252992575765608,gp
57385.78729292929,17.404508127945007,r,4.766886933784199,gp
57386.422424242424,17.069682414262616,r,5.807069321971174,gp
57387.057555555555,17.059107777851523,r,6.936900255992032,gp
57387.692686868686,17.331388932966206,r,7.945155178804911,gp
57388.32781818182,17.84620033606251,r,8.735359210151561,gp
57388.96294949495,18.564122716829843,r,9.260159203659809,gp
57389.598080808086,19.446482275267442,r,9.49639728286035,gp
57390.23321212122,20.455192057104682,r,9.43657397778959,gp
57390.86834343435,21.552595025628705,r,9.087732698879936,gp
57391.50347474748,22.701308352412354,r,8.47621711293376,gp
57392.13860606061,23.86406845274098,r,7.661542201709913,gp
57392.77373737374,25.003576292999867,r,6.768832100202242,gp
57393.40886868687,26.08234249860152,r,6.051452155131017,gp
57394.044,27.06253178965551,r,5.932769161818179,gp
57331.171,50.2547884557615,z,9.250395414284137,gp
57331.947636363635,53.84902985697176,z,8.7804557015172,gp
57332.724272727275,57.604644245560564,z,8.523880425605274,gp
57333.50090909091,61.478587604974386,z,8.402641818687467,gp
57334.27754545455,65.42805362173858,z,8.345219901074309,gp
57335.05418181818,69.41031209595174,z,8.297362794161922,gp
57335.83081818182,73.38254738791437,z,8.225892053191954,gp
57336.607454545454,77.30169646498076,z,8.11846395130515,gp
57337.384090909094,81.12428611393959,z,7.981927144475156,gp
57338.16072727273,84.80626888074396,z,7.840199241460352,gp
57338.93736363637,88.30285729726518,z,7.730936246164126,gp
57339.714,91.5707231182198,z,7.694671366076198,gp
57340.49063636364,94.58976304745363,z,7.725075952659101,gp
57341.26727272727,97.35298787052702,z,7.789926524292139,gp
57342.04390909091,99.85240589493634,z,7.865532278088553,gp
57342.820545454546,102.07880481042287,z,7.941468173293832,gp
57343.597181818186,104.02171181828803,z,8.021797326768105,gp
57344.37381818182,105.66935018625055,z,8.12386299909923,gp
57345.15045454546,107.00859210947131,z,8.274636138526159,gp
57345.92709090909,108.02851641560979,z,8.496350596921522,gp
57346.703727272725,108.73779079553132,z,8.762574277446303,gp
57347.480363636365,109.15126279756088,z,9.03144566772109,gp
57348.257,109.28242292602927,z,9.267842727282165,gp
57349.03363636364,109.14344024435599,z,9.445662723495827,gp
57349.81027272727,108.74520454169769,z,9.548209878178763,gp
57350.58690909091,108.09736485105074,z,9.567929717722976,gp
57351.363545454544,107.20836442024006,z,9.506133963713102,gp
57352.140181818184,106.08547222851426,z,9.372946854375673,gp
57352.91681818182,104.7348111332859,z,9.187414848377596,gp
57353.69345454546,103.16138272314014,z,8.977430144420905,gp
57354.47009090909,101.36908894545715,z,8.778727556134905,gp
57355.24672727273,99.3607506249364,z,8.631781254100693,gp
57356.02336363636,97.14532200615247,z,8.561786272416725,gp
57356.8,94.75783391794761,z,8.535939725703576,gp
57357.576636363636,92.23879371729073,z,8.508342755250945,gp
57358.353272727276,89.6279587148523,z,8.438856143123045,gp
57359.12990909091,86.96448295380623,z,8.29659741637064,gp
57359.90654545455,84.28706215893571,z,8.061332645723299,gp
57360.68318181818,81.63407724380015,z,7.724140772313892,gp
57361.45981818182,79.04373675919094,z,7.2884589281804875,gp
57362.236454545455,76.55421866407316,z,6.772425582985122,gp
57363.01309090909,74.20381179752074,z,6.213360825424399,gp
57363.78972727273,72.03105743055245,z,5.674565149097057,gp
57364.56636363636,70.07489127517428,z,5.250899269631925,gp
57365.343,68.37450736213339,z,5.058432213182022,gp
57366.11963636363,66.94351819027612,z,5.135613093806458,gp
57366.896272727274,65.7488678332834,z,5.37785400150899,gp
57367.67290909091,64.75314908072899,z,5.6760845278664815,gp
57368.44954545455,63.91944946259623,z,5.958261975068112,gp
57369.22618181818,63.21122517399618,z,6.191922833224851,gp
57370.00281818182,62.59217579363128,z,6.378055106579872,gp
57370.77945454545,62.02611946992911,z,6.544985714895528,gp
57371.55609090909,61.476868249087715,z,6.741977918948124,gp
57372.332727272726,60.908233162613925,z,7.028753721746527,gp
57373.109363636366,60.2963249537555,z,7.426294314057184,gp
57373.886,59.63976013095417,z,7.883486774178292,gp
57374.66263636364,58.939235261767,z,8.344522799291758,gp
57375.43927272727,58.195110697128335,z,8.762856090449318,gp
57376.21590909091,57.40741397475592,z,9.102653360581598,gp
57376.992545454545,56.57584219190998,z,9.337847235474266,gp
57377.76918181818,55.69976335538054,z,9.450740549022365,gp
57378.54581818182,54.77821671458272,z,9.430946707227275,gp
57379.32245454545,53.80991208087935,z,9.27493652958834,gp
57380.09909090909,52.79322813343206,z,8.986339963069277,gp
57380.87572727272,51.726209709960365,z,8.57722802554505,gp
57381.65236363636,50.60656407749672,z,8.070791137488849,gp
57382.429,49.43165617653905,z,7.5060368244899385,gp
57383.20563636364,48.198502828468804,z,6.94491442497011,gp
57383.98227272727,46.90376589444869,z,6.4800251189747495,gp
57384.75890909091,45.54374437075626,z,6.233580683048796,gp
57385.53554545454,44.115089870654465,z,6.323797657523724,gp
57386.31218181818,42.62581934976864,z,6.739146244789435,gp
57387.088818181815,41.09312829084173,z,7.360728664448303,gp
57387.865454545456,39.53420456137329,z,8.075298735654975,gp
57388.64209090909,37.966018558937485,z,8.79841077631515,gp
57389.41872727273,36.40538734305977,z,9.472581302598764,gp
57390.19536363636,34.86903825941467,z,10.059706830855273,gp
57390.972,33.373672226720295,z,10.534673104034834,gp
57391.748636363634,31.936026857145727,z,10.881156405156693,gp
57392.525272727275,30.572939579603286,z,11.089099960662915,gp
57393.30190909091,29.301410935708354,z,11.15328984215996,gp
57394.07854545454,28.138668218119278,z,11.072657976904093,gp
57394.85518181818,27.102229622044344,z,10.850123335624009,gp
57395.63181818181,26.209969081643443,z,10.492922072001887,gp
57396.40845454545,25.480181964252854,z,10.0134997411071,gp
57397.185090909086,24.931651797903452,z,9.431171755545423,gp
57397.96172727273,24.583718209364914,z,8.774908146350299,gp
57398.73836363636,24.45634625299063,z,8.087674349843974,gp
57399.515,24.570197313664274,z,7.432314131574837,gp
57400.29163636363,24.946701770861164,z,6.896628333448631,gp
57401.06827272727,25.608133614752525,z,6.589113570690508,gp
57401.844909090905,26.564336917388836,z,6.589296715025295,gp
57402.621545454545,27.77275427228762,z,6.850064683521422,gp
57403.39818181818,29.17830707626943,z,7.285132347418473,gp
57404.17481818182,30.726521355447517,z,7.82406959797162,gp
57404.95145454545,32.36333291320126,z,8.425425858362232,gp
57405.72809090909,34.03489347523287,z,9.075735906870866,gp
57406.504727272724,35.6873773188142,z,9.783550575660113,gp
57407.281363636364,37.26678787477911,z,10.572566617002355,gp
57408.058,38.718763790085994,z,11.474720972976373,gp
