flt_nm,mjd,fluxcal,fluxcalerr,processing
473,57370.91876767677,21.158828717159352,5.086422320444301,gp
473,57371.46335353536,21.24641471433308,4.637910152317787,gp
473,57372.00793939394,21.28831096899916,4.467945065205973,gp
473,57372.552525252526,21.270967510260732,4.783910827342083,gp
473,57373.097111111114,21.195327916145303,5.512001190285401,gp
473,57373.641696969695,21.068324249776836,6.45519548076533,gp
473,57374.18628282828,20.896287112959968,7.469336506454319,gp
473,57374.73086868687,20.684963427867572,8.467730410395868,gp
473,57375.27545454545,20.439559324871528,9.398958999913923,gp
473,57375.82004040404,20.164779691090622,10.231084296363827,gp
473,57376.36462626263,19.86486459466073,10.94312879878386,gp
473,57376.909212121216,19.543622783682437,11.520636799905546,gp
473,57377.4537979798,19.20446244407905,11.953291744348208,gp
473,57377.998383838385,18.850419386471295,12.2335804684926,gp
473,57378.54296969697,18.484182819098596,12.356019159464894,gp
473,57379.087555555554,18.108118851263306,12.316706121354883,gp
473,57379.63214141414,17.72429186006202,12.113089703993003,gp
473,57380.17672727273,17.334483842264348,11.743908521918112,gp
473,57380.72131313131,16.940211862400652,11.20931303862757,gp
473,57381.2658989899,16.542743698408316,10.511241659302684,gp
473,57381.81048484849,16.14311177670615,9.65424483657525,gp
473,57382.355070707075,15.742125479466802,8.647235179857617,gp
473,57382.899656565656,15.34038189834855,7.50741141451099,gp
473,57383.444242424244,14.93827510077676,6.269924121919303,gp
473,57383.98882828283,14.536003966953063,5.014347259418656,gp
473,57384.53341414141,14.133578648114394,3.9397062270387466,gp
473,57385.078,13.730825689351075,3.4969390598823646,gp
784,57327.124,26.19970025764295,6.449285570947162,gp
784,57327.87087878788,29.473129644759435,5.908721442800287,gp
784,57328.61775757576,33.041999476021005,5.800635229588604,gp
784,57329.364636363636,36.977089066418976,5.909377945761746,gp
784,57330.11151515152,41.35046184521384,6.113447601934348,gp
784,57330.858393939394,46.23572749541338,6.40345289126775,gp
784,57331.605272727276,51.70224618945166,6.833852212927188,gp
784,57332.35215151515,57.72526933274035,7.365881765331618,gp
784,57333.099030303034,64.20508243127122,7.884065535108783,gp
784,57333.84590909091,71.04136011401657,8.301421074173712,gp
784,57334.59278787879,78.13490886843883,8.564021830190724,gp
784,57335.33966666667,85.3872610705775,8.64672972493822,gp
784,57336.08654545455,92.70027085485998,8.550305629856693,gp
784,57336.833424242424,99.97571063300694,8.301736773464352,gp
784,57337.58030303031,107.11486707679325,7.957613527965532,gp
784,57338.32718181818,114.01813537351843,7.6083146783531435,gp
784,57339.074060606064,120.58461056235882,7.375358679531849,gp
784,57339.82093939394,126.72171115383604,7.363767431686611,gp
784,57340.56781818182,132.39328423956118,7.516777204360224,gp
784,57341.3146969697,137.58206763847687,7.724486174648549,gp
784,57342.06157575758,142.26848689525534,7.908391397563534,gp
784,57342.808454545455,146.43053221426072,8.034219972567048,gp
784,57343.55533333334,150.04365670349824,8.112452911655847,gp
784,57344.30221212121,153.08066681037124,8.1944537689149,gp
784,57345.049090909095,155.5116046202723,8.362872676057938,gp
784,57345.79596969697,157.30909384998685,8.698769892814907,gp
784,57346.54284848485,158.49240148863075,9.164275179298595,gp
784,57347.28972727273,159.10429489369224,9.660619721647729,gp
784,57348.03660606061,159.18500995862385,10.104059520528066,gp
784,57348.783484848485,158.77215733491795,10.433112130249803,gp
784,57349.53036363637,157.90086651447305,10.607602494226496,gp
784,57350.27724242424,156.60392220566254,10.606152748263979,gp
784,57351.024121212125,154.9118933970891,10.424662587223079,gp
784,57351.771,152.85325548393686,10.076660404636575,gp
784,57352.51787878788,150.4545058127575,9.595941815955701,gp
784,57353.26475757576,147.74027298381367,9.04164397999258,gp
784,57354.01163636364,144.73342023236836,8.504527301206084,gp
784,57354.758515151516,141.45514319575818,8.10845034856403,gp
784,57355.5053939394,137.92538680884425,7.990456974766064,gp
784,57356.25227272727,134.17765044797056,8.171153671371936,gp
784,57356.999151515156,130.26515935395392,8.510887963422016,gp
784,57357.74603030303,126.24158504857431,8.868303909958595,gp
784,57358.49290909091,122.15969271824501,9.136077426482581,gp
784,57359.23978787879,118.07155859249205,9.242332994821567,gp
784,57359.98666666667,114.0287848919047,9.143969016612136,gp
784,57360.73354545455,110.08271298003865,8.820662488359536,gp
784,57361.48042424243,106.2846353462504,8.272082925443744,gp
784,57362.227303030304,102.68600704522493,7.5193355359648875,gp
784,57362.97418181819,99.33865721478053,6.612945862612118,gp
784,57363.72106060606,96.29500129544131,5.653263226140032,gp
784,57364.467939393944,93.60825457448185,4.830948747710581,gp
784,57365.21481818182,91.33260960588738,4.4546405485644875,gp
784,57365.9616969697,89.49285761101764,4.700244610023392,gp
784,57366.70857575758,88.02930675750699,5.271806740592208,gp
784,57367.45545454546,86.8684709721268,5.862111368016408,gp
784,57368.202333333335,85.93770193568922,6.307530134488541,gp
784,57368.94921212122,85.16491447730814,6.545957912870983,gp
784,57369.69609090909,84.4783132830455,6.582009693164623,gp
784,57370.442969696975,83.80612013510888,6.478551101334362,gp
784,57371.18984848485,83.07630089927196,6.3627250199392,gp
784,57371.93672727273,82.21629147670086,6.424493223137348,gp
784,57372.68360606061,81.16027394490618,6.8478561537404605,gp
784,57373.43048484849,79.90554691242487,7.58375976095174,gp
784,57374.177363636365,78.48072970818161,8.465648121857386,gp
784,57374.92424242425,76.91374292459325,9.357061297992237,gp
784,57375.67112121212,75.2316722633357,10.163183618242234,gp
784,57376.418000000005,73.46087828471597,10.82113160402296,gp
784,57377.16487878788,71.62710379758549,11.289714493771141,gp
784,57377.91175757576,69.75557920444882,11.542642411875866,gp
784,57378.65863636364,67.87112611183097,11.564614942332708,gp
784,57379.40551515152,65.99825951016886,11.349353137428226,gp
784,57380.152393939396,64.16128882456395,10.89904985305563,gp
784,57380.89927272728,62.38441813345642,10.22518793017702,gp
784,57381.64615151515,60.69184585091628,9.351263855938583,gp
784,57382.393030303036,59.107864165517555,8.31899822448621,gp
784,57383.13990909091,57.656958528878135,7.201754528260637,gp
784,57383.88678787879,56.363907485807005,6.132119967714913,gp
784,57384.63366666667,55.2538831395274,5.344029756905642,gp
784,57385.38054545455,54.35182135252174,5.1540497350127845,gp
784,57386.127424242426,53.65477318201772,5.599128492891638,gp
784,57386.87430303031,53.12335232825791,6.345352088940103,gp
784,57387.621181818184,52.71613423281897,7.115763537083132,gp
784,57388.368060606066,52.391975415232,7.7578124295329145,gp
784,57389.11493939394,52.10985703170175,8.198391940445674,gp
784,57389.861818181824,51.82872860622521,8.409686775571801,gp
784,57390.6086969697,51.50735148544612,8.39386720906969,gp
784,57391.35557575758,51.104141567445765,8.178734299069738,gp
784,57392.10245454546,50.57701085275008,7.819720296312032,gp
784,57392.84933333334,49.883207362401805,7.405374985330891,gp
784,57393.596212121214,48.979152963753734,7.060227794113287,gp
784,57394.3430909091,47.82123516801059,6.926677308704936,gp
784,57395.08996969697,46.402375397878245,7.021724779290277,gp
784,57395.836848484854,44.76356545705346,7.199005724468774,gp
784,57396.58372727273,42.948101337085404,7.321342363470431,gp
784,57397.33060606061,40.998435976429846,7.296656215271191,gp
784,57398.07748484849,38.95634891722504,7.083305680091741,gp
784,57398.82436363637,36.8631138710667,6.6963970195251115,gp
784,57399.571242424245,34.75966468407252,6.230123107246204,gp
784,57400.31812121213,32.68676018494463,5.900498813189266,gp
784,57401.065,30.685148399572725,6.056637938407903,gp
642,57331.166,33.58009930845871,6.150466574670391,gp
642,57331.80113131313,37.85948453263717,6.168168209791299,gp
642,57332.43626262626,42.411234034355374,6.741823741070873,gp
642,57333.07139393939,47.20530791704604,7.4861462266891605,gp
642,57333.70652525252,52.21247008226143,8.161097548904081,gp
642,57334.34165656565,57.40415108431287,8.647739822168688,gp
642,57334.97678787878,62.752312806004284,8.894918490673305,gp
642,57335.61191919191,68.2293145249348,8.889665622280685,gp
642,57336.24705050505,73.80777994656773,8.645185445685,gp
642,57336.88218181818,79.46046477935437,8.198748957310016,gp
642,57337.51731313131,85.16012443021668,7.616420544321622,gp
642,57338.152444444444,90.87938139801219,7.003206701975523,gp
642,57338.787575757575,96.59059194137666,6.512075257164535,gp
642,57339.422707070706,102.26548339421788,6.3233964939903835,gp
642,57340.05783838384,107.86666582804156,6.461626504020693,gp
642,57340.69296969697,113.34505992864732,6.748926881298642,gp
642,57341.3281010101,118.64993793927056,7.021815237845471,gp
642,57341.96323232323,123.72941408694501,7.17691807854189,gp
642,57342.59836363636,128.53021417060475,7.169378540492445,gp
642,57343.23349494949,132.99744047333715,7.007145651511913,gp
642,57343.86862626262,137.0743312666726,6.753373308830715,gp
642,57344.50375757575,140.70201416206757,6.53521593091412,gp
642,57345.13888888889,143.8192525454269,6.540144130551849,gp
642,57345.77402020202,146.3723686936167,6.934423049513383,gp
642,57346.40915151515,148.37197162153916,7.640751579670476,gp
642,57347.04428282828,149.85302135662235,8.485604623021983,gp
642,57347.679414141414,150.84786544522348,9.331838184425248,gp
642,57348.314545454545,151.38628645095426,10.087067902011404,gp
642,57348.949676767676,151.49561783822733,10.692663741761264,gp
642,57349.58480808081,151.2008518445839,11.113221874428568,gp
642,57350.21993939394,150.5247396655472,11.330038625692001,gp
642,57350.85507070707,149.4878842539487,11.337875930790618,gp
642,57351.4902020202,148.10882601511526,11.144131559501238,gp
642,57352.12533333333,146.40412165973234,10.770045929959046,gp
642,57352.76046464646,144.38841645636325,10.254037801013071,gp
642,57353.39559595959,142.07451010769748,9.657388894469937,gp
642,57354.03072727273,139.4734164563165,9.071506016665445,gp
642,57354.66585858586,136.59441720851262,8.621849372114195,gp
642,57355.30098989899,133.4451219795996,8.454909319916196,gp
642,57355.93612121212,130.04175420827733,8.645319002781333,gp
642,57356.57125252525,126.42788730956121,9.077746008904137,gp
642,57357.206383838384,122.65077687702907,9.603143650731434,gp
642,57357.841515151515,118.75650882543815,10.100234847994988,gp
642,57358.476646464645,114.79020025752698,10.482629739764318,gp
642,57359.111777777776,110.7961969055442,10.69283822767584,gp
642,57359.74690909091,106.81826775824425,10.694753586950327,gp
642,57360.38204040404,102.89979747828608,10.468167535622655,gp
642,57361.01717171717,99.08397720704693,10.005655351148441,gp
642,57361.6523030303,95.41399434893361,9.311626533876128,gp
642,57362.28743434343,91.9332219252857,8.403827250670707,gp
642,57362.92256565657,88.68540808390259,7.318938791725691,gp
642,57363.5576969697,85.71486635245208,6.127372477254889,gp
642,57364.19282828283,83.06666722407925,4.970792109707956,gp
642,57364.82795959596,80.78683166707725,4.139164353457458,gp
642,57365.46309090909,78.91936151841628,4.054696966434867,gp
642,57366.09822222222,77.44759309996584,4.659950446225044,gp
642,57366.733353535354,76.29961898530308,5.4784592144467,gp
642,57367.368484848485,75.40245469934081,6.211010759077023,gp
642,57368.003616161615,74.68381638408545,6.723041760129916,gp
642,57368.638747474746,74.07183339338383,6.960222477494441,gp
642,57369.27387878788,73.49476182798446,6.912149962195682,gp
642,57369.90901010101,72.88069814853674,6.604546099606796,gp
642,57370.54414141414,72.15729200440865,6.1095730760756,gp
642,57371.17927272727,71.2514574133242,5.5756822384107485,gp
642,57371.81440404041,70.08908142233531,5.267662048376878,gp
642,57372.44953535354,68.59769291316854,5.517506131583559,gp
642,57373.08466666667,66.76354495768135,6.347492699120644,gp
642,57373.7197979798,64.6275021456193,7.487542135485242,gp
642,57374.35492929293,62.2310928962803,8.719316693146075,gp
642,57374.99006060606,59.61453536892577,9.910718954013678,gp
642,57375.62519191919,56.816909108081575,10.98394619159841,gp
642,57376.26032323232,53.87632299706354,11.891034501929386,gp
642,57376.895454545454,50.830080036661855,12.600977830964887,gp
642,57377.530585858585,47.71483945873058,13.093278051145592,gp
642,57378.165717171716,44.566776675623714,13.354649114863514,gp
642,57378.80084848485,41.42174156178885,13.377308439911262,gp
642,57379.43597979798,38.3154155571018,13.158148675506622,gp
642,57380.07111111111,35.2834680800774,12.698497561001233,gp
642,57380.70624242425,32.36171273542385,12.004413259247185,gp
642,57381.34137373738,29.586263801480072,11.087688379507954,gp
642,57381.97650505051,26.99369348067421,9.968121794240046,gp
642,57382.61163636364,24.621190401347462,8.678545274519232,gp
642,57383.24676767677,22.506719860483997,7.27667007702223,gp
642,57383.8818989899,20.68918630127547,5.875140153185898,gp
642,57384.51703030303,19.208598526504204,4.715135544276761,gp
642,57385.15216161616,18.106216576594477,4.252992575765608,gp
642,57385.78729292929,17.404508127945007,4.766886933784199,gp
642,57386.422424242424,17.069682414262616,5.807069321971174,gp
642,57387.057555555555,17.059107777851523,6.936900255992032,gp
642,57387.692686868686,17.331388932966206,7.945155178804911,gp
642,57388.32781818182,17.84620033606251,8.735359210151561,gp
642,57388.96294949495,18.564122716829843,9.260159203659809,gp
642,57389.598080808086,19.446482275267442,9.49639728286035,gp
642,57390.23321212122,20.455192057104682,9.43657397778959,gp
642,57390.86834343435,21.552595025628705,9.087732698879936,gp
642,57391.50347474748,22.701308352412354,8.47621711293376,gp
642,57392.13860606061,23.86406845274098,7.661542201709913,gp
642,57392.77373737374,25.003576292999867,6.768832100202242,gp
642,57393.40886868687,26.08234249860152,6.051452155131017,gp
642,57394.044,27.06253178965551,5.932769161818179,gp
926,57331.171,50.2547884557615,9.250395414284137,gp
926,57331.947636363635,53.84902985697176,8.7804557015172,gp
926,57332.724272727275,57.604644245560564,8.523880425605274,gp
926,57333.50090909091,61.478587604974386,8.402641818687467,gp
926,57334.27754545455,65.42805362173858,8.345219901074309,gp
926,57335.05418181818,69.41031209595174,8.297362794161922,gp
926,57335.83081818182,73.38254738791437,8.225892053191954,gp
926,57336.607454545454,77.30169646498076,8.11846395130515,gp
926,57337.384090909094,81.12428611393959,7.981927144475156,gp
926,57338.16072727273,84.80626888074396,7.840199241460352,gp
926,57338.93736363637,88.30285729726518,7.730936246164126,gp
926,57339.714,91.5707231182198,7.694671366076198,gp
926,57340.49063636364,94.58976304745363,7.725075952659101,gp
926,57341.26727272727,97.35298787052702,7.789926524292139,gp
926,57342.04390909091,99.85240589493634,7.865532278088553,gp
926,57342.820545454546,102.07880481042287,7.941468173293832,gp
926,57343.597181818186,104.02171181828803,8.021797326768105,gp
926,57344.37381818182,105.66935018625055,8.12386299909923,gp
926,57345.15045454546,107.00859210947131,8.274636138526159,gp
926,57345.92709090909,108.02851641560979,8.496350596921522,gp
926,57346.703727272725,108.73779079553132,8.762574277446303,gp
926,57347.480363636365,109.15126279756088,9.03144566772109,gp
926,57348.257,109.28242292602927,9.267842727282165,gp
926,57349.03363636364,109.14344024435599,9.445662723495827,gp
926,57349.81027272727,108.74520454169769,9.548209878178763,gp
926,57350.58690909091,108.09736485105074,9.567929717722976,gp
926,57351.363545454544,107.20836442024006,9.506133963713102,gp
926,57352.140181818184,106.08547222851426,9.372946854375673,gp
926,57352.91681818182,104.7348111332859,9.187414848377596,gp
926,57353.69345454546,103.16138272314014,8.977430144420905,gp
926,57354.47009090909,101.36908894545715,8.778727556134905,gp
926,57355.24672727273,99.3607506249364,8.631781254100693,gp
926,57356.02336363636,97.14532200615247,8.561786272416725,gp
926,57356.8,94.75783391794761,8.535939725703576,gp
926,57357.576636363636,92.23879371729073,8.508342755250945,gp
926,57358.353272727276,89.6279587148523,8.438856143123045,gp
926,57359.12990909091,86.96448295380623,8.29659741637064,gp
926,57359.90654545455,84.28706215893571,8.061332645723299,gp
926,57360.68318181818,81.63407724380015,7.724140772313892,gp
926,57361.45981818182,79.04373675919094,7.2884589281804875,gp
926,57362.236454545455,76.55421866407316,6.772425582985122,gp
926,57363.01309090909,74.20381179752074,6.213360825424399,gp
926,57363.78972727273,72.03105743055245,5.674565149097057,gp
926,57364.56636363636,70.07489127517428,5.250899269631925,gp
926,57365.343,68.37450736213339,5.058432213182022,gp
926,57366.11963636363,66.94351819027612,5.135613093806458,gp
926,57366.896272727274,65.7488678332834,5.37785400150899,gp
926,57367.67290909091,64.75314908072899,5.6760845278664815,gp
926,57368.44954545455,63.91944946259623,5.958261975068112,gp
926,57369.22618181818,63.21122517399618,6.191922833224851,gp
926,57370.00281818182,62.59217579363128,6.378055106579872,gp
926,57370.77945454545,62.02611946992911,6.544985714895528,gp
926,57371.55609090909,61.476868249087715,6.741977918948124,gp
926,57372.332727272726,60.908233162613925,7.028753721746527,gp
926,57373.109363636366,60.2963249537555,7.426294314057184,gp
926,57373.886,59.63976013095417,7.883486774178292,gp
926,57374.66263636364,58.939235261767,8.344522799291758,gp
926,57375.43927272727,58.195110697128335,8.762856090449318,gp
926,57376.21590909091,57.40741397475592,9.102653360581598,gp
926,57376.992545454545,56.57584219190998,9.337847235474266,gp
926,57377.76918181818,55.69976335538054,9.450740549022365,gp
926,57378.54581818182,54.77821671458272,9.430946707227275,gp
926,57379.32245454545,53.80991208087935,9.27493652958834,gp
926,57380.09909090909,52.79322813343206,8.986339963069277,gp
926,57380.87572727272,51.726209709960365,8.57722802554505,gp
926,57381.65236363636,50.60656407749672,8.070791137488849,gp
926,57382.429,49.43165617653905,7.5060368244899385,gp
926,57383.20563636364,48.198502828468804,6.94491442497011,gp
926,57383.98227272727,46.90376589444869,6.4800251189747495,gp
926,57384.75890909091,45.54374437075626,6.233580683048796,gp
926,57385.53554545454,44.115089870654465,6.323797657523724,gp
926,57386.31218181818,42.62581934976864,6.739146244789435,gp
926,57387.088818181815,41.09312829084173,7.360728664448303,gp
926,57387.865454545456,39.53420456137329,8.075298735654975,gp
926,57388.64209090909,37.966018558937485,8.79841077631515,gp
926,57389.41872727273,36.40538734305977,9.472581302598764,gp
926,57390.19536363636,34.86903825941467,10.059706830855273,gp
926,57390.972,33.373672226720295,10.534673104034834,gp
926,57391.748636363634,31.936026857145727,10.881156405156693,gp
926,57392.525272727275,30.572939579603286,11.089099960662915,gp
926,57393.30190909091,29.301410935708354,11.15328984215996,gp
926,57394.07854545454,28.138668218119278,11.072657976904093,gp
926,57394.85518181818,27.102229622044344,10.850123335624009,gp
926,57395.63181818181,26.209969081643443,10.492922072001887,gp
926,57396.40845454545,25.480181964252854,10.0134997411071,gp
926,57397.185090909086,24.931651797903452,9.431171755545423,gp
926,57397.96172727273,24.583718209364914,8.774908146350299,gp
926,57398.73836363636,24.45634625299063,8.087674349843974,gp
926,57399.515,24.570197313664274,7.432314131574837,gp
926,57400.29163636363,24.946701770861164,6.896628333448631,gp
926,57401.06827272727,25.608133614752525,6.589113570690508,gp
926,57401.844909090905,26.564336917388836,6.589296715025295,gp
926,57402.621545454545,27.77275427228762,6.850064683521422,gp
926,57403.39818181818,29.17830707626943,7.285132347418473,gp
926,57404.17481818182,30.726521355447517,7.82406959797162,gp
926,57404.95145454545,32.36333291320126,8.425425858362232,gp
926,57405.72809090909,34.03489347523287,9.075735906870866,gp
926,57406.504727272724,35.6873773188142,9.783550575660113,gp
926,57407.281363636364,37.26678787477911,10.572566617002355,gp
926,57408.058,38.718763790085994,11.474720972976373,gp
