mjd,fluxcal,flt,fluxcalerr,processing
60915.0177,1177.1034,r,305.26398,raw
60809.33,7571.405,z,1134.3497,raw
60811.3552,8706.675,z,1078.4846,raw
60829.1425,7635.8853,z,773.5837,raw
60858.1607,5473.918,z,756.56384,raw
60867.113,4859.583,z,1128.002,raw
60868.1135,3735.195,z,950.31024,raw
60868.186,5308.4614,z,1314.0459,raw
60890.026,3217.333,z,743.3489,raw
60900.0294,3963.357,z,542.48816,raw
60904.0316,4008.5806,z,775.364,raw
60780.3138,5333.076603509886,Y,660.0142550897809,gp
60780.60713232324,5356.535915981229,Y,655.9716962220798,gp
60780.90046464647,5380.092382599738,Y,652.7024170062252,gp
60781.1937969697,5403.74198547545,Y,650.185140941042,gp
60781.48712929293,5427.480703137973,Y,648.396013323772,gp
60781.78046161617,5451.304515117879,Y,647.3088454998222,gp
60782.073793939395,5475.209401721482,Y,646.8953865314836,gp
60782.36712626263,5499.191343811124,Y,647.1256202374387,gp
60782.66045858586,5523.246322576244,Y,647.9680784047438,gp
60782.953790909094,5547.370319313573,Y,649.3901610075695,gp
60783.24712323233,5571.559315202756,Y,651.3584547759717,gp
60783.54045555556,5595.809291081818,Y,653.8390423512728,gp
60783.83378787879,5620.116227227338,Y,656.7977954410312,gp
60784.12712020202,5644.4761031241815,Y,660.2006467253306,gp
60784.42045252526,5668.884897249256,Y,664.0138366689308,gp
60784.713784848485,5693.338586841095,Y,668.2041327505419,gp
60785.00711717172,5717.833147679647,Y,672.7390198792818,gp
60785.30044949495,5742.364553860345,Y,677.5868618546415,gp
60785.593781818185,5766.928777573776,Y,682.7170346338714,gp
60785.88711414142,5791.521788875631,Y,688.1000328688235,gp
60786.18044646465,5816.139555465199,Y,693.7075516919917,gp
60786.473778787884,5840.778042463617,Y,699.5125460608912,gp
60786.76711111111,5865.433212183472,Y,705.4892701505482,gp
60787.06044343435,5890.1010239077295,Y,711.6132993460396,gp
60787.353775757576,5914.7774336628045,Y,717.8615373353775,gp
60787.64710808081,5939.458393997145,Y,724.2122106926779,gp
60787.94044040404,5964.139853749168,Y,730.6448531664587,gp
60788.233772727275,5988.817757829316,Y,737.1402816995591,gp
60788.52710505051,6013.488046987559,Y,743.6805659778936,gp
60788.82043737374,6038.146657591182,Y,750.2489931007216,gp
60789.113769696974,6062.789521397666,Y,756.8300287405641,gp
60789.4071020202,6087.412565327228,Y,763.4092759640827,gp
60789.70043434344,6112.011711239922,Y,769.9734326985471,gp
60789.99376666667,6136.582875703054,Y,776.5102486540582,gp
60790.2870989899,6161.121969767662,Y,783.0084823704065,gp
60790.58043131313,6185.624898739279,Y,789.4578589155658,gp
60790.873763636366,6210.08756195388,Y,795.8490286563342,gp
60791.1670959596,6234.505852544222,Y,802.1735274159321,gp
60791.46042828283,6258.875657214316,Y,808.4237382597803,gp
60791.753760606065,6283.192856013713,Y,814.5928550739509,gp
60792.04709292929,6307.453322102812,Y,820.6748480434924,gp
60792.34042525253,6331.65292152744,Y,826.6644310973529,gp
60792.63375757576,6355.7875129873755,Y,832.5570313396081,gp
60792.92708989899,6379.8529476101285,Y,838.3487604628289,gp
60793.22042222222,6403.845068714161,Y,844.0363881079774,gp
60793.513754545456,6427.759711585728,Y,849.6173171259295,gp
60793.80708686869,6451.592703241333,Y,855.089560668255,gp
60794.10041919192,6475.339862200093,Y,860.4517210359982,gp
60794.393751515156,6498.996998251054,Y,865.7029701975589,gp
60794.687083838384,6522.559912220131,Y,870.8430318853221,gp
60794.98041616162,6546.0243957411985,Y,875.8721651759564,gp
60795.27374848485,6569.38623101677,Y,880.7911494525069,gp
60795.56708080808,6592.641190591838,Y,885.6012706524374,gp
60795.86041313131,6615.785037113763,Y,890.304308693684,gp
60796.15374545455,6638.813523101628,Y,894.9025259811478,gp
60796.44707777778,6661.722390710582,Y,899.3986568871941,gp
60796.74041010101,6684.5073714958835,Y,903.7958981041226,gp
60797.033742424246,6707.164186180733,Y,908.0978997659349,gp
60797.327074747474,6729.688544414013,Y,912.3087572332328,gp
60797.62040707071,6752.076144540732,Y,916.4330034421882,gp
60797.91373939394,6774.322673358816,Y,920.4756017087333,gp
60798.207071717174,6796.423805884986,Y,924.4419388881691,gp
60798.5004040404,6818.375205114966,Y,928.3378187830837,gp
60798.79373636364,6840.172521788201,Y,932.1694556964036,gp
60799.08706868687,6861.81139414364,Y,935.9434680219546,gp
60799.3804010101,6883.287447683413,Y,939.6668717696223,gp
60799.67373333334,6904.596294931716,Y,943.3470739168702,gp
60799.967065656565,6925.7335351931815,Y,946.991865480953,gp
60800.2603979798,6946.694754314756,Y,950.6094142065921,gp
60800.55373030303,6967.475524438023,Y,954.2082567612105,gp
60800.847062626264,6988.071403763135,Y,957.7972903366381,gp
60801.14039494949,7008.477936299963,Y,961.385763550512,gp
60801.43372727273,7028.690651627627,Y,964.9832665500088,gp
60801.72705959596,7048.705064649224,Y,968.599720218682,gp
60802.02039191919,7068.516675346082,Y,972.2453643937978,gp
60802.31372424243,7088.120968535182,Y,975.9307450072018,gp
60802.607056565656,7107.513413617466,Y,979.6667000663277,gp
60802.90038888889,7126.68946433698,Y,983.4643444058163,gp
60803.19372121212,7145.644558527927,Y,987.3350531415008,gp
60803.487053535355,7164.3741178694345,Y,991.2904437777568,gp
60803.78038585858,7182.87354763505,Y,995.3423569249563,gp
60804.07371818182,7201.138236445908,Y,999.5028356023204,gp
60804.367050505054,7219.163556016058,Y,1003.7841031125511,gp
60804.66038282828,7236.944860903544,Y,1008.1985394968125,gp
60804.95371515152,7254.4774882605525,Y,1012.7586565928182,gp
60805.247047474746,7271.756757576752,Y,1017.4770717375512,gp
60805.54037979798,7288.777970428726,Y,1022.3664801814257,gp
60805.83371212121,7305.536410224537,Y,1027.4396262955909,gp
60806.127044444445,7322.027341951478,Y,1032.709273679995,gp
60806.42037676767,7338.246011916588,Y,1038.188174295907,gp
60806.71370909091,7354.187647492821,Y,1043.88903677395,gp
60807.007041414145,7369.847456861196,Y,1049.82449406171,gp
60807.30037373737,7385.220628752222,Y,1056.0070705971236,gp
60807.59370606061,7400.3023321894125,Y,1062.4491492103705,gp
60807.88703838384,7415.087716225544,Y,1069.162937966244,gp
60808.18037070707,7429.571909686785,Y,1076.1604371802755,gp
60808.4737030303,7443.7500209073605,Y,1083.4534068363464,gp
60808.767035353536,7457.617137469664,Y,1091.0533346522243,gp
60809.060367676764,7471.168325940083,Y,1098.9714050293067,gp
60809.3537,7484.39863102444,Y,1107.2184619448437,gp
60790.2007,10482.909249996937,g,173.4471457792454,gp
60791.46123737374,10081.473899408416,g,146.4477618259645,gp
60792.72177474748,9642.013189031168,g,161.00484870923842,gp
60793.98231212121,9175.724491657778,g,173.68208753511695,gp
60795.24284949495,8695.912622133708,g,169.9397732388893,gp
60796.50338686869,8215.842779323673,g,161.64177964122152,gp
60797.76392424243,7748.5687468971355,g,184.7682901221283,gp
60799.024461616165,7300.987367507949,g,251.76595878939986,gp
60800.2849989899,6872.842442698478,g,339.0477043319425,gp
60801.545536363636,6463.506559893489,g,431.732577462648,gp
60802.806073737374,6072.384772982892,g,522.5431540100735,gp
60804.06661111111,5698.913796630333,g,607.3543466363302,gp
60805.32714848485,5342.561247585747,g,683.4697891301046,gp
60806.58768585859,5002.824932004254,g,748.9716450143145,gp
60807.84822323232,4679.232177860227,g,802.4410892156146,gp
60809.10876060606,4371.3392115909,g,842.8211928347184,gp
60810.3692979798,4078.7305782032568,g,869.3425473889486,gp
60811.62983535354,3801.018604073907,g,881.480616036789,gp
60812.89037272728,3537.842901795362,g,878.9316187908247,gp
60814.15091010101,3288.869916436099,g,861.6012438764051,gp
60815.41144747475,3053.7925126685764,g,829.6043638804709,gp
60816.671984848486,2832.329602256594,g,783.2769634729648,gp
60817.932522222225,2624.225811449015,g,723.2056136887144,gp
60819.193059595964,2429.25118790197,g,650.2883479940565,gp
60820.453596969695,2247.2009467898715,g,565.8627720111491,gp
60821.714134343434,2077.895255818377,g,472.0034194389504,gp
60822.97467171717,1921.1790589314946,g,372.3218391783259,gp
60824.23520909091,1776.9219385186414,g,274.527888285811,gp
60825.49574646465,1645.0114585446763,g,199.16455326273118,gp
60826.75628383838,1524.7687701045036,g,186.40007164943225,gp
60828.01682121212,1414.5450586737334,g,254.17279729951642,gp
60829.27735858586,1313.3569891299328,g,365.96985933690104,gp
60830.5378959596,1220.7600962107608,g,492.6814508913083,gp
60831.79843333334,1136.337222405053,g,623.7789981415274,gp
60833.05897070707,1059.6873552498,g,754.7590431409551,gp
60834.31950808081,990.4248635429881,g,883.126537944365,gp
60835.580045454546,928.1787576282422,g,1007.2233607637181,gp
60836.840582828285,872.5919726003809,g,1125.8195089082883,gp
60838.10112020202,823.3206733251968,g,1237.942562025382,gp
60839.36165757576,780.0335801913336,g,1342.7948763968589,gp
60840.622194949494,742.4113145426726,g,1439.707974754457,gp
60841.88273232323,710.1457627670969,g,1528.1147121044494,gp
60843.14326969697,682.9394580466519,g,1607.5308604500583,gp
60844.40380707071,660.504978792253,g,1677.5421542448737,gp
60845.66434444445,642.5643628183677,g,1737.79476132675,gp
60846.92488181818,628.8485363296563,g,1787.9880561559637,gp
60848.18541919192,619.0967568122996,g,1827.8690371258383,gp
60849.44595656566,613.0560689461165,g,1857.227982757686,gp
60850.7064939394,610.480772668395,g,1875.8950882396853,gp
60851.967031313136,611.1319025395187,g,1883.7379143490482,gp
60853.22756868687,614.776717574442,g,1880.6595410666735,gp
60854.488106060606,621.1882007220672,g,1866.5973622859924,gp
60855.748643434345,630.1445671837423,g,1841.5224947430884,gp
60857.00918080808,641.4287807782027,g,1805.4398103718434,gp
60858.26971818182,654.8280775696978,g,1758.3886436394712,gp
60859.53025555555,670.1334959870487,g,1700.444283594239,gp
60860.79079292929,687.1394126685345,g,1631.7204503891853,gp
60862.05133030303,705.6430832783976,g,1552.3731080585596,gp
60863.31186767677,725.4441875450975,g,1462.6062401167387,gp
60864.57240505051,746.344377778435,g,1362.680742873033,gp
60865.83294242424,768.1468301262762,g,1252.9286723486073,gp
60867.09347979798,790.6557978376477,g,1133.777449544551,gp
60868.35401717172,813.6761657972581,g,1005.7942483737039,gp
60869.61455454546,837.0130056024732,g,869.7754471307919,gp
60870.875091919195,860.4711304523692,g,726.9489549576323,gp
60872.135629292934,883.8546491160116,g,579.5024501177355,gp
60873.396166666666,906.9665182487545,g,432.2352642561973,gp
60874.656704040404,929.6080923212787,g,298.88007743127304,gp
60875.91724141414,951.5786704197872,g,224.97079514403362,gp
60877.17777878788,972.6913048691667,g,274.29301627658816,gp
60878.43831616162,992.8434407545012,g,395.9198998515873,gp
60879.69885353535,1011.9585175697694,g,533.7080824793915,gp
60880.95939090909,1029.9566239420833,g,670.1033091078656,gp
60882.21992828283,1046.7542834617805,g,799.346757787419,gp
60883.48046565657,1062.2642546843542,g,918.980693825778,gp
60884.74100303031,1076.395324431123,g,1027.7051081690074,gp
60886.00154040404,1089.0520940456142,g,1124.7215900404296,gp
60887.26207777778,1100.134758252272,g,1209.4911426742435,gp
60888.522615151516,1109.5388762512864,g,1281.6305781442663,gp
60889.783152525255,1117.1551346751937,g,1340.8627711210927,gp
60891.043689898994,1122.869102016477,g,1386.9905255748645,gp
60892.304227272725,1126.5609741264861,g,1419.8819051458188,gp
60893.564764646464,1128.1053103698916,g,1439.4616663707416,gp
60894.8253020202,1127.370760007141,g,1445.7062466533043,gp
60896.08583939394,1124.2197783612773,g,1438.6410273558013,gp
60897.34637676768,1118.5083323115182,g,1418.3392115531415,gp
60898.60691414141,1110.085594639566,g,1384.9219866601918,gp
60899.86745151515,1098.7936267381767,g,1338.5598444669554,gp
60901.12798888889,1084.4670491751965,g,1279.4750882719432,gp
60902.38852626263,1066.932699586415,g,1207.9457299880269,gp
60903.64906363637,1046.0092773550539,g,1124.3112483914533,gp
60904.909601010106,1021.5069745126682,g,1028.98120365443,gp
60906.17013838384,993.2270922794851,g,922.4488931360452,gp
60907.430675757576,960.9616426376922,g,805.3152983436622,gp
60908.691213131315,924.4929343143394,g,678.3376242912846,gp
60909.95175050505,883.593142520635,g,542.5484703415781,gp
60911.21228787879,838.0238617765854,g,399.6327580606726,gp
60912.472825252524,787.535641126032,g,253.64968371893661,gp
60913.73336262626,731.8675010117244,g,125.41117983481874,gp
60914.9939,671.6822342726739,g,140.34422163848498,gp
60791.3658,12145.197813913022,i,331.2707975591204,gp
60792.61451919192,12208.958393712091,i,299.3079739743764,gp
60793.86323838384,12263.950499506813,i,285.3575860896374,gp
60795.111957575755,12304.307765884529,i,286.5874175701717,gp
60796.360676767676,12324.147015525348,i,299.8366678434222,gp
60797.6093959596,12317.588188466732,i,322.680820939969,gp
60798.85811515152,12281.451033619785,i,352.46388528452155,gp
60800.10683434343,12217.635956797487,i,385.2522326601661,gp
60801.35555353535,12128.576149440662,i,418.0706234210486,gp
60802.60427272727,12016.67784885352,i,448.98975658211697,gp
60803.85299191919,11884.322661168117,i,476.84843542603716,gp
60805.101711111114,11733.869865975605,i,501.0334854090161,gp
60806.35043030303,11567.65870426502,i,521.3328676608774,gp
60807.59914949495,11388.010651333141,i,537.8402106662447,gp
60808.84786868687,11197.231676312105,i,550.888072844136,gp
60810.09658787879,10997.614489918516,i,560.992257771809,gp
60811.345307070704,10791.440781626705,i,568.7934402959372,gp
60812.594026262625,10580.63595388303,i,574.7424890497771,gp
60813.842745454545,10365.773807055317,i,578.3529449711243,gp
60815.091464646466,10147.096646785416,i,578.9585464457365,gp
60816.34018383839,9924.840755072917,i,575.9997428073297,gp
60817.5889030303,9699.23666642874,i,569.0644527821681,gp
60818.83762222222,9470.50943935875,i,557.919584944585,gp
60820.08634141414,9238.878923383105,i,542.5418538863441,gp
60821.33506060606,9004.560021765996,i,523.1558009880171,gp
60822.58377979798,8767.762950200151,i,500.28686235511094,gp
60823.8324989899,8528.693491586542,i,474.83703144897834,gp
60825.08121818182,8287.553247182223,i,448.1871822328971,gp
60826.32993737374,8044.539884233178,i,422.3155606589436,gp
60827.57865656566,7799.847380340041,i,399.8806215686536,gp
60828.82737575757,7553.666264700296,i,384.1348516346822,gp
60830.076094949494,7306.554733840167,i,378.25488714779556,gp
60831.324814141415,7062.121693432593,i,383.0620187092682,gp
60832.573533333336,6824.302172715397,i,397.12798720567565,gp
60833.82225252525,6593.636598010053,i,417.10820303453266,gp
60835.07097171717,6370.05666062393,i,439.63962260134815,gp
60836.31969090909,6153.499322822259,i,462.0072938188382,gp
60837.56841010101,5943.906808678788,i,482.19735939624786,gp
60838.81712929293,5741.22659837376,i,498.7991201879493,gp
60840.065848484846,5545.411425908213,i,510.88316483074425,gp
60841.31456767677,5356.419280272588,i,517.9025457871194,gp
60842.56328686869,5174.213410079654,i,519.6258669895918,gp
60843.81200606061,4998.762331661099,i,516.0988720194397,gp
60845.06072525252,4830.039840644371,i,507.6291300486914,gp
60846.30944444444,4668.025027043273,i,494.7890818899393,gp
60847.558163636364,4512.702293879323,i,478.4327258574881,gp
60848.806882828285,4364.061379345454,i,459.71847648163055,gp
60850.055602020206,4222.097382536158,i,440.1227624568962,gp
60851.30432121212,4086.8112667948008,i,421.41236915395086,gp
60852.55304040404,3958.483806766337,i,404.99407842322677,gp
60853.80175959596,3838.135883004463,i,390.9245982212573,gp
60855.05047878788,3726.916657237016,i,379.25313424420216,gp
60856.299197979795,3625.9831479910645,i,370.407669412807,gp
60857.547917171716,3536.501363231044,i,365.2256852937289,gp
60858.79663636364,3459.5978938970075,i,364.7632493555637,gp
60860.04535555556,3395.2172498440486,i,368.7015568515009,gp
60861.29407474748,3342.091214066837,i,375.35841347963424,gp
60862.54279393939,3298.9058940376854,i,383.39504772788473,gp
60863.79151313131,3264.3561446236563,i,392.08185988562485,gp
60865.040232323234,3237.144329053699,i,401.3379118649093,gp
60866.288951515155,3215.9790850910067,i,411.66284379122993,gp
60867.53767070707,3199.5740955292713,i,423.98515695580096,gp
60868.78638989899,3186.65717838821,i,439.3675204290123,gp
60870.03510909091,3176.2606646015192,i,457.43547239746295,gp
60871.28382828283,3167.7545594787225,i,476.4221906228612,gp
60872.53254747475,3160.5270883360645,i,494.6555382641413,gp
60873.781266666665,3153.966974864976,i,510.72648604269034,gp
60875.029985858586,3147.462857843726,i,523.5178056163784,gp
60876.27870505051,3140.402707613597,i,532.1928999660947,gp
60877.52742424243,3132.173241904471,i,536.1722936258637,gp
60878.77614343434,3122.159340588056,i,535.1115687556434,gp
60880.02486262626,3109.743458939338,i,528.886721200146,gp
60881.27358181818,3094.3050389887358,i,517.5893424695729,gp
60882.5223010101,3075.219918538467,i,501.5327516675013,gp
60883.771020202024,3051.859737422463,i,481.26977870316796,gp
60885.01973939394,3023.5913405849715,i,457.6221010711836,gp
60886.26845858586,2989.7761775468243,i,431.71806689947675,gp
60887.51717777778,2949.7696978375607,i,405.0274287925257,gp
60888.7658969697,2902.9207419492013,i,379.36187166778967,gp
60890.014616161614,2848.5709313564294,i,356.7757080532633,gp
60891.263335353535,2786.5721491635777,i,338.60452095759126,gp
60892.512054545456,2718.7396090222173,i,323.3391520646191,gp
60893.76077373738,2647.35129653872,i,308.88242994614467,gp
60895.0094929293,2574.681172336772,i,293.6137397099346,gp
60896.25821212121,2503.0013644042483,i,276.71452424918346,gp
60897.50693131313,2434.5843589739525,i,258.39989536631026,gp
60898.75565050505,2371.7051915285992,i,240.1203099649423,gp
60900.00436969697,2316.6436394875927,i,224.67933409978522,gp
60901.25308888889,2271.2283891579136,i,215.21446038603295,gp
60902.50180808081,2235.45964125343,i,212.38811849244172,gp
60903.75052727273,2208.8857840686687,i,216.59334044411912,gp
60904.99924646465,2190.982022161159,i,228.086631734108,gp
60906.24796565657,2180.749212047056,i,243.745139072929,gp
60907.496684848484,2177.024927781109,i,259.8042124513892,gp
60908.745404040405,2178.6526120605995,i,274.09252512599915,gp
60909.994123232325,2184.4803306206595,i,286.13109765920944,gp
60911.242842424246,2193.3596695518354,i,297.1016739565427,gp
60912.49156161616,2204.1446350239275,i,309.82152192683674,gp
60913.74028080808,2215.690554627654,i,328.5174593393231,gp
60914.989,2226.8529795434442,i,358.0763891515989,gp
60790.2247,11483.34098310421,r,163.86165172558546,gp
60791.48523535353,11600.438634535518,r,133.4581798829651,gp
60792.74577070707,11692.952044249272,r,169.51366881058598,gp
60794.006306060604,11750.01528026941,r,197.44171355993672,gp
60795.26684141414,11760.549306213446,r,197.76529548695854,gp
60796.52737676768,11713.21907961406,r,186.56198516819396,gp
60797.78791212121,11596.649058147963,r,213.60082419303498,gp
60799.04844747474,11408.010947805284,r,297.401579422619,gp
60800.30898282828,11154.9372739552,r,405.15059473478647,gp
60801.569518181816,10845.383010256082,r,517.3058102688728,gp
60802.830053535356,10487.00688915497,r,624.7207750471147,gp
60804.09058888889,10087.205952582262,r,722.3239603819123,gp
60805.35112424242,9653.149199563803,r,806.8784523757633,gp
60806.61165959596,9191.810441597932,r,876.1668145302493,gp
60807.872194949494,8710.000474366943,r,928.6448635873618,gp
60809.13273030303,8214.398672208741,r,963.2740442271186,gp
60810.39326565657,7711.584110176257,r,979.4346684496169,gp
60811.6538010101,7208.066316977942,r,976.8833119248328,gp
60812.91433636363,6710.315760956545,r,955.7402785194638,gp
60814.17487171717,6224.7941705532585,r,916.5037238564369,gp
60815.435407070705,5757.984790054562,r,860.0949253851809,gp
60816.69594242424,5316.422671182118,r,787.9496157682363,gp
60817.95647777778,4906.7251012544,r,702.1905957568243,gp
60819.21701313131,4535.622268877292,r,605.9638097935499,gp
60820.47754848484,4209.988268779844,r,504.1357760041009,gp
60821.73808383838,3936.8725484410606,r,404.8110989318306,gp
60822.998619191916,3723.5319002861434,r,322.2950436804522,gp
60824.259154545456,3574.995646757521,r,276.04071100531854,gp
60825.51968989899,3478.311222657536,r,266.55554796502224,gp
60826.78022525252,3412.5558684951066,r,290.0638134217199,gp
60828.04076060606,3357.7891639337904,r,351.4139211661895,gp
60829.301295959594,3305.6455750830537,r,439.1449746995872,gp
60830.56183131313,3255.726055375737,r,534.3828250155549,gp
60831.82236666667,3207.784183066009,r,625.9383525635052,gp
60833.0829020202,3161.5668773426623,r,707.3468556161034,gp
60834.34343737373,3116.813528322833,r,774.5903058906416,gp
60835.60397272727,3073.2550864500863,r,825.0275351074474,gp
60836.864508080806,3030.6131085735014,r,856.8981230357855,gp
60838.12504343434,2988.59875783833,r,869.0817451109444,gp
60839.38557878788,2946.911754372768,r,860.9825531402292,gp
60840.64611414141,2905.239273580577,r,832.4883962079585,gp
60841.906649494944,2863.2547886771663,r,783.9937920637583,gp
60843.167184848484,2820.6168539331957,r,716.5083703050713,gp
60844.42772020202,2776.9678248888013,r,631.9312475558419,gp
60845.68825555556,2731.932511598112,r,533.7325851227677,gp
60846.94879090909,2685.1167607591706,r,428.800663133945,gp
60848.20932626262,2636.1059623509464,r,332.78076311129206,gp
60849.46986161616,2584.4824085782056,r,281.2575122414243,gp
60850.730396969695,2532.113918179428,r,308.70621369929796,gp
60851.99093232323,2484.9159603678854,r,396.24995029401015,gp
60853.25146767677,2444.849908985285,r,508.38461780471204,gp
60854.5120030303,2411.2412957730558,r,623.4885222692134,gp
60855.77253838383,2383.397410021822,r,731.7717663480908,gp
60857.03307373737,2360.6391961390327,r,828.2302958331896,gp
60858.293609090906,2342.2984484970657,r,909.9055296558981,gp
60859.55414444444,2327.7150294234307,r,974.867172614167,gp
60860.81467979798,2316.2341014327103,r,1021.7933063039382,gp
60862.07521515151,2307.203364817502,r,1049.776877392201,gp
60863.33575050505,2299.970291716334,r,1058.229827945129,gp
60864.596285858584,2293.8793477521904,r,1046.8364651163001,gp
60865.85682121212,2288.2691922769736,r,1015.5378659424317,gp
60867.11735656566,2282.4698481846062,r,964.5436542394715,gp
60868.37789191919,2275.799832147146,r,894.3796953430966,gp
60869.63842727272,2267.563235998681,r,806.0010078338886,gp
60870.89896262626,2257.0467498354083,r,701.0523809789487,gp
60872.159497979796,2243.5166172141107,r,582.5261379308462,gp
60873.42003333333,2226.215512619896,r,456.67480081655725,gp
60874.68056868687,2204.3593311341974,r,339.3917146490349,gp
60875.9411040404,2177.133879961977,r,274.2378590421345,gp
60877.201639393934,2143.809945742265,r,317.108826181184,gp
60878.462174747474,2104.7104025579174,r,429.43329008604104,gp
60879.72271010101,2060.65730062846,r,558.7558492738654,gp
60880.98324545454,2012.443828874093,r,684.6205409017779,gp
60882.24378080808,1960.8355677745785,r,799.2952576678279,gp
60883.50431616161,1906.5740237885548,r,899.219200535789,gp
60884.76485151515,1850.380075564979,r,982.4659204746785,gp
60886.025386868685,1792.9573433916667,r,1047.9015168917765,gp
60887.28592222222,1734.9954930639287,r,1094.8598358758438,gp
60888.54645757576,1677.1734851794317,r,1123.0020542996767,gp
60889.80699292929,1620.1627806779943,r,1132.25332891225,gp
60891.06752828282,1564.6305133070055,r,1122.7778461282633,gp
60892.32806363636,1511.242639596945,r,1094.9779948541554,gp
60893.588598989896,1460.6670768429249,r,1049.5141056757188,gp
60894.84913434343,1413.5768395410414,r,987.3483150387453,gp
60896.10966969697,1370.653184725168,r,909.8247094749134,gp
60897.3702050505,1332.588776650664,r,818.8139173707563,gp
60898.630740404034,1300.0908813233036,r,716.9864387194531,gp
60899.891275757574,1273.8846014479786,r,608.3672005807941,gp
60901.15181111111,1254.716162472847,r,499.5360573792637,gp
60902.41234646464,1243.3562605511615,r,402.19096984858686,gp
60903.67288181818,1240.6034834019447,r,336.7833226835594,gp
60904.93341717171,1247.050296154397,r,324.4641859673562,gp
60906.19395252525,1261.3380166780044,r,347.04354092014387,gp
60907.454487878786,1281.1480672987964,r,371.183841264237,gp
60908.71502323232,1304.1726494792601,r,377.48222160473193,gp
60909.97555858586,1328.1118752453403,r,357.3918919168195,gp
60911.23609393939,1350.6637183969578,r,308.59086169929526,gp
60912.496629292924,1369.5139522062382,r,234.75334024524537,gp
60913.757164646464,1382.3260408569404,r,157.3435528268592,gp
60915.0177,1387.4503844760766,r,160.7840807261924,gp
60809.33,8001.240255408027,z,715.2317343497399,gp
60810.28658181818,8000.265367421535,z,691.5714803204478,gp
60811.24316363637,7996.8900830451485,z,671.0205012527418,gp
60812.19974545455,7990.931923516717,z,653.5358397408058,gp
60813.15632727273,7982.368175824359,z,638.890444780721,gp
60814.11290909091,7971.231329412232,z,626.7793740120293,gp
60815.069490909096,7957.551925682614,z,616.8866377275313,gp
60816.026072727276,7941.358509341666,z,608.8987246196152,gp
60816.982654545456,7922.6776451028545,z,602.517149551195,gp
60817.939236363636,7901.5339334914515,z,597.4692257461624,gp
60818.89581818182,7877.950025760523,z,593.516565796278,gp
60819.8524,7851.946637919873,z,590.461156298127,gp
60820.80898181818,7823.542563887962,z,588.1491019284372,gp
60821.76556363636,7792.754687768771,z,586.472273685272,gp
60822.72214545455,7759.597995264543,z,585.3681337583255,gp
60823.67872727273,7724.085584222432,z,584.8179751115825,gp
60824.63530909091,7686.228674324862,z,584.84374150669,gp
60825.59189090909,7646.036615926339,z,585.5035148365597,gp
60826.54847272728,7603.516898037711,z,586.8856969943985,gp
60827.50505454546,7558.675155472361,z,589.1018921979307,gp
60828.46163636364,7511.515175137209,z,592.2785244148452,gp
60829.41821818182,7462.039332097675,z,596.5456975427755,gp
60830.374800000005,7410.284886796437,z,601.891886710185,gp
60831.331381818185,7356.35154680644,z,608.0586529085324,gp
60832.287963636365,7300.343749256084,z,614.7644568683738,gp
60833.244545454545,7242.364237924316,z,621.7372786850624,gp
60834.20112727273,7182.514123869585,z,628.720745607789,gp
